"house_id","neighbourhood","min","max","days_until_rent","avg_review","n_reviews","building","conservation","size","price","location","dislike_location","unpreserved_property","bigger_in_photos","different_from_the_listing"
892835263,Brooklin Paulista,2018-07-12,2018-07-21,9,4.5,2,0,1,1,0,1,1,0,0,0
892835267,Barra da Tijuca,2018-07-21,2018-07-21,0,4.0,1,0,0,0,0,0,0,0,0,0
892835291,Vila Romana,2018-07-21,2018-07-25,4,4.5,2,0,1,1,1,0,0,1,0,0
892835294,Perdizes,2018-08-14,2018-08-14,0,5.0,1,1,1,1,1,1,0,0,0,0
892835300,Laranjeiras,2018-07-13,2018-07-23,10,3.5,2,0,0,0,0,1,0,0,0,1
892835305,Maranhão,2018-07-19,2018-08-27,39,2.5,2,0,0,0,0,0,0,2,1,1
892835307,Cambuí,2018-08-25,2018-08-25,0,,0,0,0,0,0,0,0,0,0,0
892835321,Perdizes,2018-07-13,2018-07-21,8,3.6666666666666665,3,0,0,1,0,0,0,2,0,0
892835326,Vila Mariana,2018-07-03,2018-07-13,10,4.333333333333333,3,0,1,0,1,0,0,0,1,0
892835328,Asa Norte,2018-07-09,2018-07-23,14,5.0,4,2,3,3,2,1,0,0,0,0
892835346,Campos Elíseos,2018-08-18,2018-08-18,0,5.0,1,0,1,0,0,0,0,0,0,0
892835350,Brooklin Paulista,2018-07-05,2018-07-05,0,,0,0,0,0,0,0,0,0,0,0
892835351,Tatuapé,2018-07-19,2018-07-19,0,4.0,1,0,0,0,0,0,0,0,1,0
892835354,Vila Alexandria,2018-07-13,2018-07-13,0,,0,0,0,0,0,0,0,0,0,0
892835358,Castelo,2018-07-06,2018-07-06,0,4.0,1,0,0,0,0,0,0,0,1,0
892835366,Centro,2018-07-12,2018-08-27,46,3.6666666666666665,3,0,0,1,1,0,1,0,0,0
892835370,Vila Romana,2018-08-29,2018-08-29,0,5.0,1,0,1,0,0,0,0,0,0,0
892835373,Vila Uberabinha,2018-07-13,2018-07-13,0,3.0,1,0,0,0,0,0,0,1,0,0
892835394,Vila Mariana,2018-07-11,2018-07-25,14,2.5,2,0,0,0,0,0,2,0,0,1
892835424,Setor Oeste,2018-07-17,2018-07-17,0,4.0,1,0,0,0,0,0,0,0,0,0
892835428,Indianópolis,2018-07-25,2018-08-18,24,3.3333333333333335,3,0,0,1,0,1,0,1,0,0
892835437,Chácara Inglesa,2018-07-05,2018-07-05,0,5.0,1,0,0,1,0,0,0,0,0,0
892835438,Maracanã,2018-07-11,2018-07-11,0,4.0,1,0,0,0,0,0,0,1,0,0
892835449,Flamengo,2018-07-09,2018-07-12,3,4.0,2,0,0,0,0,1,1,0,0,0
892835460,Parque da Vila Prudente,2018-08-02,2018-08-02,0,,0,0,0,0,0,0,0,0,0,0
892835468,Pinheiros,2018-07-11,2018-07-13,2,4.5,2,1,1,1,0,1,0,0,0,0
892835474,Vila Guarani (z Sul),2018-07-13,2018-07-13,0,5.0,1,1,1,1,1,1,0,0,0,0
892835475,Vila Guarani (z Sul),2018-07-03,2018-07-03,0,5.0,1,0,0,0,1,1,0,0,0,0
892835480,Vila Olímpia,2018-07-19,2018-07-19,0,5.0,1,0,0,0,0,1,0,0,0,0
892835482,Aclimação,2018-07-06,2018-07-12,6,,0,0,0,0,0,0,0,0,0,0
892835494,Itaim Bibi,2018-08-10,2018-08-10,0,,0,0,0,0,0,0,0,0,0,0
892835504,Pinheiros,2018-07-11,2018-07-11,0,,0,0,0,0,0,0,0,0,0,0
892835527,Consolação,2018-07-05,2018-07-05,0,2.0,1,0,0,0,0,0,0,1,1,0
892835529,Chácara Inglesa,2018-08-28,2018-08-28,0,5.0,1,0,1,0,0,1,0,0,0,0
892835533,Vila Nova Conceição,2018-07-11,2018-07-11,0,4.0,1,0,0,0,0,0,1,1,0,0
892835543,Vila Uberabinha,2018-08-25,2018-08-25,0,3.0,1,0,0,0,0,0,0,1,0,0
892835549,Bela Vista,2018-07-13,2018-07-13,0,4.0,1,0,0,0,0,0,0,0,1,0
892835551,Bom Retiro,2018-07-12,2018-08-14,33,5.0,2,1,2,2,1,2,0,0,0,0
892835554,Consolação,2018-07-05,2018-07-05,0,4.0,1,0,0,0,0,0,0,0,0,0
892835560,Copacabana,2018-08-16,2018-08-16,0,5.0,1,0,1,1,0,0,0,0,0,0
892835564,Paraíso,2018-07-23,2018-08-29,37,5.0,2,0,1,1,0,2,0,0,0,0
892835568,Centro,2018-07-06,2018-07-12,6,5.0,2,0,1,1,2,1,0,0,0,0
892835573,Bela Vista,2018-07-23,2018-07-23,0,5.0,1,0,1,0,0,0,0,0,0,0
892835575,Jardim Caboré,2018-07-19,2018-08-14,26,4.5,2,1,1,1,1,1,1,0,0,0
892835578,Sumarezinho,2018-07-13,2018-07-27,14,4.0,2,1,0,1,1,1,0,1,0,0
892835589,Setor Sul,2018-07-28,2018-07-28,0,5.0,1,1,0,1,0,1,0,0,0,0
892835590,República,2018-07-28,2018-07-28,0,5.0,1,0,1,1,1,0,0,0,0,0
892835612,Consolação,2018-07-12,2018-07-12,0,5.0,1,0,1,0,0,0,0,0,0,0
892835613,Vila Sofia,2018-07-25,2018-07-25,0,3.0,1,0,0,0,0,0,0,0,1,0
892835620,Campo Belo,2018-07-11,2018-07-11,0,,0,0,0,0,0,0,0,0,0,0
892835622,Pompeia,2018-07-05,2018-07-11,6,4.333333333333333,3,0,1,0,1,2,0,0,1,0
892835629,Vila Madalena,2018-08-04,2018-08-04,0,4.0,1,0,0,0,0,0,0,0,0,0
892835633,Tijuca,2018-08-21,2018-08-21,0,5.0,1,1,1,1,0,1,0,0,0,0
892835635,Vila Clementino,2018-07-28,2018-08-02,5,3.5,2,0,1,0,0,0,1,0,1,0
892835639,Vila Parque Jabaquara,2018-07-27,2018-07-28,1,4.0,2,0,0,0,0,0,0,2,0,0
892835640,Jardim Londrina,2018-08-25,2018-08-25,0,4.0,1,0,0,0,0,0,0,1,1,0
892835654,Campos Elíseos,2018-07-11,2018-07-12,1,5.0,2,2,2,2,2,2,0,0,0,0
892835656,Parque Mandaqui,2018-07-23,2018-07-25,2,4.0,2,0,1,0,0,0,1,0,0,0
892835660,Vila Ipojuca,2018-08-30,2018-08-30,0,,0,0,0,0,0,0,0,0,0,0
892835662,Praça da Bandeira,2018-07-06,2018-08-27,52,4.5,2,0,1,0,0,0,1,0,0,0
892835664,Bela Vista,2018-08-08,2018-08-08,0,3.0,1,0,0,0,0,0,0,1,0,0
892835673,Flamengo,2018-07-19,2018-07-19,0,4.0,1,0,0,0,0,0,0,1,1,0
892835676,Vila Industrial,2018-07-06,2018-07-06,0,5.0,1,0,1,1,0,1,0,0,0,0
892835678,Jardim Caboré,2018-08-25,2018-08-25,0,4.333333333333333,3,2,2,2,1,2,0,1,0,0
892835690,Laranjeiras,2018-07-21,2018-07-21,0,5.0,1,1,1,1,1,1,0,0,0,0
892835694,Barra Funda,2018-07-06,2018-07-06,0,5.0,1,1,1,1,1,1,0,0,0,0
892835701,Brooklin Paulista,2018-07-11,2018-07-11,0,,0,0,0,0,0,0,0,0,0,0
892835703,Vila Clementino,2018-07-13,2018-07-13,0,5.0,1,1,1,0,1,1,0,0,0,0
892835714,Gávea,2018-07-11,2018-07-11,0,,0,0,0,0,0,0,0,0,0,0
892835715,Bela Vista,2018-07-17,2018-08-16,30,,3,0,0,1,1,1,1,0,1,0
892835730,Morumbi,2018-08-14,2018-08-14,0,4.0,1,0,0,0,0,0,0,0,0,0
892835734,Jardim Caboré,2018-08-18,2018-08-28,10,4.666666666666667,3,1,1,1,2,2,1,0,0,0
892835735,Aclimação,2018-07-06,2018-07-12,6,5.0,2,1,1,1,1,2,0,0,0,0
892835744,Pinheiros,2018-07-21,2018-07-21,0,4.0,1,0,0,0,0,0,0,1,0,0
892835748,Indianópolis,2018-07-25,2018-08-14,20,4.0,2,1,1,1,0,1,0,0,0,0
892835750,Freguesia (jacarepaguá),2018-08-28,2018-08-28,0,5.0,1,0,1,1,0,1,0,0,0,0
892835754,Cerqueira César,2018-07-11,2018-07-11,0,4.0,1,0,0,0,0,0,0,1,0,0
892835760,Continental,2018-08-18,2018-08-20,2,5.0,2,2,2,2,2,2,0,0,0,0
892835770,Flamengo,2018-07-11,2018-07-23,12,5.0,4,1,2,0,0,1,0,0,0,0
892835776,Norte (águas Claras),2018-07-09,2018-07-09,0,5.0,1,1,1,1,1,1,0,0,0,0
892835777,Jardim Paraíso,2018-07-12,2018-07-12,0,3.0,1,0,0,0,0,0,0,1,0,0
892835781,Vila Mariana,2018-07-12,2018-07-12,0,5.0,1,1,1,1,1,1,0,0,0,0
892835784,Santo Amaro,2018-08-04,2018-08-27,23,5.0,3,2,3,2,0,2,0,0,0,0
892835795,Vila Madalena,2018-08-08,2018-08-08,0,,0,0,0,0,0,0,0,0,0,0
892835815,Saúde,2018-07-31,2018-07-31,0,4.0,2,0,0,0,0,1,0,1,1,0
892835819,Jacarepaguá,2018-07-23,2018-07-23,0,4.0,1,0,0,0,0,0,1,1,0,0
892835821,Indianópolis,2018-08-23,2018-08-23,0,,0,0,0,0,0,0,0,0,0,0
892835827,Bom Retiro,2018-08-04,2018-08-18,14,5.0,1,1,1,0,0,1,0,0,0,0
892835828,Bela Vista,2018-07-11,2018-07-11,0,5.0,1,0,0,0,1,1,0,0,0,0
892835830,Freguesia (jacarepaguá),2018-07-12,2018-07-12,0,2.0,1,0,0,0,0,0,0,1,1,0
892835841,Barra Funda,2018-07-21,2018-07-21,0,,0,0,0,0,0,0,0,0,0,0
892835851,�gua Branca,2018-08-25,2018-08-25,0,5.0,1,0,1,0,0,1,0,0,0,0
892835855,Cambuí,2018-07-12,2018-07-25,13,5.0,2,0,0,2,1,2,0,0,0,0
892835857,Jardim Botânico,2018-07-28,2018-07-28,0,2.0,1,0,0,0,0,0,0,1,1,0
892835859,Indianópolis,2018-07-13,2018-08-29,47,4.75,4,2,2,2,0,3,0,1,0,0
892835864,Barra Funda,2018-08-23,2018-08-23,0,3.0,1,0,0,0,0,0,0,0,0,0
892835865,Vila Olímpia,2018-08-30,2018-08-30,0,5.0,1,0,1,0,0,0,0,0,0,0
892835872,Paraíso,2018-07-27,2018-08-02,6,4.25,4,0,1,3,2,2,0,1,0,0
892835873,Jardim Paulista,2018-08-18,2018-08-18,0,5.0,1,0,1,1,1,1,0,0,0,0
892835878,Vila Mariana,2018-07-13,2018-07-17,4,5.0,2,2,0,0,0,2,0,0,0,0
892835879,Laranjeiras,2018-07-27,2018-07-27,0,5.0,1,0,1,0,0,1,0,0,0,0
892835881,Copacabana,2018-07-28,2018-08-02,5,5.0,2,0,2,2,1,2,0,0,0,0
892835891,Setor Bueno,2018-08-20,2018-08-20,0,5.0,1,1,1,1,0,1,0,0,0,0
892835895,Consolação,2018-08-20,2018-08-21,1,5.0,3,1,1,3,2,3,0,0,0,0
892835903,Botafogo,2018-07-19,2018-07-19,0,5.0,1,1,0,1,0,0,0,0,0,0
892835912,Jardim Vazani,2018-08-14,2018-08-14,0,5.0,1,1,1,1,0,1,0,0,0,0
892835916,�gua Branca,2018-07-11,2018-07-11,0,5.0,1,1,0,1,0,1,0,0,0,0
892835928,Jardim Leonor,2018-08-23,2018-08-23,0,,0,0,0,0,0,0,0,0,0,0
892835931,Vila Parque Jabaquara,2018-08-18,2018-08-18,0,5.0,1,1,1,1,1,1,0,0,0,0
892835932,Vila Anglo,2018-07-21,2018-07-21,0,5.0,1,1,1,1,1,0,0,0,0,0
892835938,Brooklin Paulista,2018-07-11,2018-07-12,1,4.0,1,0,0,0,0,0,0,0,0,0
892835942,Brooklin Paulista,2018-07-28,2018-07-28,0,,0,0,0,0,0,0,0,0,0,0
892835946,Jardim Ampliação,2018-07-27,2018-07-27,0,,0,0,0,0,0,0,0,0,0,0
892835966,Higienópolis,2018-07-19,2018-07-31,12,5.0,3,1,3,3,1,3,0,0,0,0
892835967,Sta Cecília,2018-07-23,2018-07-23,0,5.0,1,1,1,1,1,1,0,0,0,0
892835969,Alto da Lapa,2018-07-28,2018-08-18,21,4.5,2,1,0,1,0,0,0,1,0,0
892835974,Perdizes,2018-07-19,2018-07-25,6,4.5,2,1,1,0,0,1,0,0,1,0
892835983,Tamboré,2018-08-16,2018-08-16,0,4.0,1,0,0,0,0,0,0,0,1,0
892835986,Campos Elíseos,2018-08-14,2018-08-21,7,5.0,2,0,1,2,1,1,0,0,0,0
892835987,Catete,2018-07-25,2018-08-25,31,4.285714285714286,7,1,1,2,4,3,0,0,2,1
892835993,Centro,2018-08-08,2018-08-21,13,5.0,1,1,1,1,0,1,0,0,0,0
892836013,Jardim Paulista,2018-07-19,2018-07-19,0,4.0,2,0,1,1,0,1,0,0,0,0
892836015,Casa Verde,2018-07-11,2018-07-11,0,3.0,1,0,0,0,0,0,0,0,0,0
892836017,Campos Elíseos,2018-07-11,2018-07-23,12,5.0,3,3,2,3,2,3,0,0,0,0
892836019,Cambuí,2018-07-13,2018-07-17,4,5.0,2,0,1,1,1,2,0,0,0,0
892836059,Tijuca,2018-08-04,2018-08-14,10,4.5,2,1,1,1,1,1,0,1,1,0
892836075,Umuarama,2018-08-14,2018-08-18,4,5.0,2,2,2,2,0,2,0,0,0,0
892836083,Pinheiros,2018-07-21,2018-07-21,0,3.0,1,0,0,0,0,0,1,0,0,0
892836089,Sumaré,2018-07-28,2018-08-04,7,3.0,1,0,0,0,0,0,0,1,0,0
892836093,�gua Fria,2018-07-19,2018-07-25,6,5.0,2,1,2,2,1,0,0,0,0,0
892836107,Brás,2018-08-10,2018-08-25,15,5.0,1,0,1,1,1,1,0,0,0,0
892836111,Barra da Tijuca,2018-07-21,2018-08-04,14,5.0,2,2,2,2,1,2,0,0,0,0
892836115,Pinheiros,2018-07-23,2018-07-23,0,4.0,1,0,0,0,0,0,0,0,0,0
892836129,Jardim Paraíso,2018-08-08,2018-08-08,0,,0,0,0,0,0,0,0,0,0,0
892836136,Copacabana,2018-08-28,2018-08-28,0,5.0,1,0,1,1,1,0,0,0,0,0
892836146,Indianópolis,2018-08-08,2018-08-08,0,,0,0,0,0,0,0,0,0,0,0
892836149,Santo Amaro,2018-08-14,2018-08-14,0,5.0,1,0,0,1,1,1,0,0,0,0
892836152,Vila Ipojuca,2018-07-23,2018-08-04,12,4.333333333333333,3,1,2,2,0,2,0,0,0,1
892836156,Perdizes,2018-07-21,2018-07-21,0,4.0,1,0,0,0,0,0,1,0,0,0
892836206,Vila Uberabinha,2018-07-12,2018-07-28,16,4.5,2,1,1,1,0,1,0,0,1,0
892836219,Brooklin Paulista,2018-08-14,2018-08-14,0,,0,0,0,0,0,0,0,0,0,0
892836226,Jabaquara,2018-07-23,2018-08-23,31,5.0,2,1,2,1,0,2,0,0,0,0
892836228,Vila Mariana,2018-08-16,2018-08-16,0,,0,0,0,0,0,0,0,0,0,0
892836234,Parque Mandaqui,2018-07-19,2018-07-19,0,5.0,1,0,1,1,0,1,0,0,0,0
892836238,Vila Ipojuca,2018-08-18,2018-08-31,13,,0,0,0,0,0,0,0,0,0,0
892836239,Copacabana,2018-08-16,2018-08-16,0,5.0,1,0,1,0,1,1,0,0,0,0
892836242,Itaim Bibi,2018-07-17,2018-07-17,0,,0,0,0,0,0,0,0,0,0,0
892836243,Vila Uberabinha,2018-07-12,2018-07-17,5,4.5,2,0,0,0,0,1,0,0,0,0
892836247,Jabaquara,2018-07-17,2018-08-25,39,5.0,4,2,3,3,3,3,0,0,0,0
892836250,Jabaquara,2018-07-17,2018-08-31,45,4.75,4,3,3,2,2,3,0,0,0,0
892836253,Jabaquara,2018-07-17,2018-08-25,39,5.0,1,1,1,1,1,1,0,0,0,0
892836257,Perdizes,2018-07-23,2018-07-23,0,5.0,1,0,1,0,0,0,0,0,0,0
892836258,Jabaquara,2018-07-17,2018-07-25,8,,0,0,0,0,0,0,0,0,0,0
892836260,Jabaquara,2018-07-17,2018-08-31,45,5.0,4,3,2,2,0,3,0,0,0,0
892836262,Jabaquara,2018-07-17,2018-08-08,22,5.0,2,2,2,2,1,1,0,0,0,0
892836263,Jabaquara,2018-07-17,2018-07-19,2,,0,0,0,0,0,0,0,0,0,0
892836266,Jabaquara,2018-07-19,2018-08-25,37,5.0,3,3,2,2,1,2,0,0,0,0
892836267,Jabaquara,2018-07-17,2018-07-21,4,5.0,1,1,1,1,0,1,0,0,0,0
892836269,Jabaquara,2018-07-17,2018-08-25,39,5.0,1,0,1,1,1,1,0,0,0,0
892836270,Jabaquara,2018-07-17,2018-08-25,39,5.0,2,1,2,2,1,2,0,0,0,0
892836288,Copacabana,2018-08-30,2018-08-30,0,5.0,1,1,1,1,0,1,0,0,0,0
892836297,Tamboré,2018-08-02,2018-08-20,18,5.0,1,1,1,1,0,1,0,0,0,0
892836303,Barra da Tijuca,2018-08-27,2018-08-27,0,5.0,1,1,1,1,1,1,0,0,0,0
892836308,Campo Belo,2018-07-21,2018-07-21,0,4.0,1,0,0,0,0,0,0,0,1,0
892836317,Paraíso,2018-08-25,2018-08-25,0,,0,0,0,0,0,0,0,0,0,0
892836323,Chácara Califórnia,2018-07-13,2018-07-13,0,4.5,2,1,1,1,1,1,0,0,1,0
892836328,Vila Guarani (z Sul),2018-07-19,2018-07-23,4,5.0,2,1,2,1,0,2,0,0,0,0
892836331,Barra da Tijuca,2018-07-21,2018-07-25,4,4.0,2,1,0,0,0,1,0,0,0,0
892836335,Vila Olímpia,2018-07-17,2018-07-17,0,5.0,1,1,0,1,0,1,0,0,0,0
892836375,Bela Vista,2018-07-28,2018-07-28,0,4.0,1,0,0,0,0,0,0,0,1,0
892836379,Vila Buarque,2018-07-17,2018-07-17,0,4.0,1,0,0,0,0,0,0,0,1,0
892836383,Jardim Caboré,2018-08-14,2018-08-14,0,5.0,1,1,1,1,1,1,0,0,0,0
892836398,São Conrado,2018-08-04,2018-08-04,0,,0,0,0,0,0,0,0,0,0,0
892836412,Pinheiros,2018-07-23,2018-07-23,0,,0,0,0,0,0,0,0,0,0,0
892836417,Vila Romana,2018-07-21,2018-08-25,35,2.6666666666666665,3,0,0,0,0,0,0,2,1,0
892836424,Higienópolis,2018-07-13,2018-07-17,4,4.5,2,0,1,0,0,1,0,0,0,0
892836440,Barra Funda,2018-07-21,2018-07-21,0,5.0,1,1,1,0,1,1,0,0,0,0
892836444,Vila Arapuã,2018-07-17,2018-08-25,39,4.666666666666667,3,1,1,1,2,2,1,0,0,0
892836449,Campo Belo,2018-07-25,2018-07-25,0,,0,0,0,0,0,0,0,0,0,0
892836458,Moema,2018-07-27,2018-07-27,0,5.0,3,2,2,1,0,3,0,0,0,0
892836459,Saúde,2018-07-19,2018-07-19,0,,0,0,0,0,0,0,0,0,0,0
892836468,Tamboré,2018-07-25,2018-07-25,0,4.0,1,0,0,0,0,0,0,1,0,0
892836475,Vila Pompéia,2018-07-23,2018-08-20,28,5.0,2,0,2,2,1,2,0,0,0,0
892836488,Centro,2018-07-23,2018-07-23,0,1.0,1,0,0,0,0,0,1,1,0,0
892836492,Vila Sofia,2018-08-21,2018-08-23,2,3.0,2,0,0,0,0,0,0,2,0,0
892836493,Barra da Tijuca,2018-08-21,2018-08-21,0,,0,0,0,0,0,0,0,0,0,0
892836495,Vila Anglo Brasileira,2018-07-19,2018-07-19,0,,0,0,0,0,0,0,0,0,0,0
892836505,Asa Norte,2018-07-23,2018-07-28,5,5.0,2,1,0,0,1,0,0,0,0,0
892836510,Glória,2018-08-20,2018-08-29,9,3.6666666666666665,3,0,0,0,0,0,1,3,1,0
892836518,Campos Elíseos,2018-07-21,2018-08-08,18,4.25,4,1,1,0,0,1,0,1,3,0
892836519,Botafogo,2018-07-27,2018-08-02,6,5.0,1,1,0,0,0,1,0,0,0,0
892836535,Asa Norte,2018-07-27,2018-07-31,4,5.0,2,2,2,2,2,2,0,0,0,0
892836537,Asa Norte,2018-08-14,2018-08-29,15,5.0,2,0,0,1,2,2,0,0,0,0
892836546,Asa Norte,2018-08-08,2018-08-08,0,5.0,1,0,1,0,0,1,0,0,0,0
892836549,Centro,2018-08-27,2018-08-27,0,5.0,1,1,1,0,0,1,0,0,0,0
892836552,Consolação,2018-08-08,2018-08-23,15,5.0,2,2,2,2,1,1,0,0,0,0
892836566,Vila Aurora (zona Norte),2018-07-19,2018-07-19,0,5.0,1,1,1,1,1,1,0,0,0,0
892836567,Tijuca,2018-08-04,2018-08-25,21,3.6666666666666665,3,0,0,1,0,1,2,0,0,0
892836570,Santo Amaro,2018-07-19,2018-08-25,37,2.0,2,0,0,0,0,0,1,2,1,0
892836571,Perdizes,2018-08-18,2018-08-30,12,5.0,1,1,1,1,0,1,0,0,0,0
892836574,Vila Leopoldina,2018-07-21,2018-07-21,0,5.0,1,1,1,1,1,1,0,0,0,0
892836578,Pacaembu,2018-07-28,2018-07-28,0,4.0,1,0,0,0,0,0,0,1,0,0
892836584,Vila Leopoldina,2018-07-21,2018-07-21,0,,0,0,0,0,0,0,0,0,0,0
892836589,Higienópolis,2018-08-18,2018-08-21,3,5.0,1,0,0,0,1,1,0,0,0,0
892836603,Santo Amaro,2018-08-14,2018-08-14,0,,0,0,0,0,0,0,0,0,0,0
892836618,Alto da Lapa,2018-08-02,2018-08-02,0,,0,0,0,0,0,0,0,0,0,0
892836620,Vila das Merces,2018-07-23,2018-07-23,0,1.0,1,0,0,0,0,0,0,1,0,1
892836623,Humaitá,2018-07-17,2018-07-17,0,5.0,1,0,1,1,0,1,0,0,0,0
892836636,Vila Guarani (z Sul),2018-07-19,2018-07-19,0,5.0,1,1,1,1,0,1,0,0,0,0
892836642,Barra Funda,2018-07-28,2018-07-28,0,,0,0,0,0,0,0,0,0,0,0
892836654,Lapa,2018-07-19,2018-08-23,35,4.6,5,2,1,1,1,2,0,0,2,0
892836668,Copacabana,2018-08-27,2018-08-27,0,4.0,1,0,0,0,0,0,0,0,0,0
892836669,Brooklin Paulista,2018-08-08,2018-08-08,0,5.0,1,1,1,0,0,1,0,0,0,0
892836670,Pinheiros,2018-07-19,2018-07-19,0,,0,0,0,0,0,0,0,0,0,0
892836675,Baeta Neves,2018-07-17,2018-07-23,6,5.0,1,1,1,1,1,1,0,0,0,0
892836676,Vila Ipojuca,2018-07-21,2018-08-25,35,4.333333333333333,3,0,0,1,1,1,1,0,1,0
892836678,Macedo,2018-07-27,2018-07-27,0,4.0,1,0,0,0,0,0,0,0,1,0
892836679,Flamengo,2018-07-19,2018-07-23,4,5.0,1,0,0,0,0,1,0,0,0,0
892836681,Bela Vista,2018-07-17,2018-07-21,4,5.0,4,1,3,2,2,3,0,0,0,0
892836688,Vila Mariana,2018-08-02,2018-08-04,2,4.0,1,0,0,0,0,0,0,0,1,0
892836689,Jardim Leonor,2018-08-29,2018-08-29,0,4.0,1,0,0,0,0,0,1,0,0,0
892836699,Bela Vista,2018-07-27,2018-07-27,0,2.0,1,0,0,0,0,0,0,1,0,0
892836703,Bosque,2018-08-08,2018-08-08,0,,0,0,0,0,0,0,0,0,0,0
892836705,Limão,2018-08-08,2018-08-08,0,3.0,2,0,0,0,0,1,1,0,1,0
892836729,Vila Clementino,2018-07-19,2018-07-19,0,,0,0,0,0,0,0,0,0,0,0
892836731,Centro,2018-07-25,2018-08-14,20,3.5,2,0,0,0,0,0,0,2,0,0
892836736,Tijuca,2018-08-18,2018-08-18,0,5.0,1,0,1,1,0,1,0,0,0,0
892836740,República,2018-07-25,2018-07-28,3,4.0,2,0,0,0,0,0,0,0,2,0
892836743,Consolação,2018-07-19,2018-08-18,30,4.5,2,0,1,0,1,1,0,0,1,0
892836752,Bela Vista,2018-07-19,2018-08-27,39,5.0,3,1,0,0,1,2,0,0,0,0
892836755,Botafogo,2018-07-19,2018-08-08,20,5.0,1,1,0,1,0,1,0,0,0,0
892836757,Botafogo,2018-08-08,2018-08-20,12,3.0,2,0,0,0,0,0,0,2,1,0
892836762,Bela Vista,2018-07-21,2018-07-27,6,4.5,2,0,1,0,0,0,0,0,0,0
892836766,Lagoa,2018-07-19,2018-07-19,0,5.0,1,0,1,1,1,1,0,0,0,0
892836768,Humaitá,2018-07-31,2018-07-31,0,,0,0,0,0,0,0,0,0,0,0
892836771,Alto da Mooca,2018-07-28,2018-07-28,0,5.0,1,1,1,1,0,1,0,0,0,0
892836772,Tijuca,2018-08-18,2018-08-21,3,4.0,2,0,1,1,0,1,0,0,0,0
892836775,Pinheiros,2018-07-17,2018-07-19,2,4.333333333333333,3,1,0,0,1,2,0,0,1,0
892836788,Vila da Saúde,2018-07-21,2018-08-20,30,4.333333333333333,3,0,2,2,1,1,0,0,1,0
892836800,Chácara Califórnia,2018-07-28,2018-08-16,19,4.0,2,1,1,1,1,1,0,1,0,0
892836803,Bela Vista,2018-07-23,2018-07-23,0,5.0,1,1,1,1,1,1,0,0,0,0
892836804,Pinheiros,2018-07-17,2018-08-27,41,3.6,5,0,1,1,0,0,0,3,0,0
892836810,Vila Suzana,2018-08-10,2018-08-20,10,5.0,1,0,1,0,0,0,0,0,0,0
892836828,Pinheiros,2018-08-10,2018-08-10,0,5.0,1,0,0,1,0,1,0,0,0,0
892836833,Jardim Vila Mariana,2018-07-19,2018-07-27,8,5.0,2,2,2,2,1,2,0,0,0,0
892836834,Leme,2018-08-20,2018-08-27,7,5.0,1,1,0,0,0,0,0,0,0,0
892836849,Vila Parque Jabaquara,2018-07-27,2018-08-02,6,3.6666666666666665,3,0,0,1,1,0,0,2,1,0
892836852,Vila Parque Jabaquara,2018-08-18,2018-08-27,9,5.0,1,0,0,1,0,0,0,0,0,0
892836853,Santo Amaro,2018-08-02,2018-08-04,2,4.0,3,0,1,0,1,0,0,0,1,1
892836868,Sumarezinho,2018-08-18,2018-08-30,12,3.6666666666666665,6,2,0,0,1,0,0,2,3,0
892836870,Continental,2018-08-20,2018-08-25,5,5.0,1,0,1,1,1,1,0,0,0,0
892836872,Liberdade,2018-07-28,2018-08-27,30,4.5,6,0,3,2,1,4,0,0,1,0
892836874,Bela Vista,2018-07-25,2018-08-29,35,4.0,5,1,1,1,1,3,0,1,1,0
892836878,Centro,2018-08-08,2018-08-08,0,5.0,1,0,0,1,1,1,0,0,0,0
892836879,Centro,2018-07-31,2018-07-31,0,5.0,1,0,1,0,0,1,0,0,0,0
892836880,Vila Leopoldina,2018-08-18,2018-08-18,0,,0,0,0,0,0,0,0,0,0,0
892836891,Flamengo,2018-07-28,2018-07-28,0,5.0,1,0,0,0,0,1,0,0,0,0
892836892,Tijuca,2018-08-14,2018-08-29,15,5.0,1,1,0,1,0,0,0,0,0,0
892836894,República,2018-08-30,2018-08-30,0,3.0,1,0,0,0,0,0,0,0,1,0
892836897,Itaim Bibi,2018-08-16,2018-08-16,0,,0,0,0,0,0,0,0,0,0,0
892836898,Itaim Bibi,2018-08-20,2018-08-20,0,,0,0,0,0,0,0,0,0,0,0
892836902,Indianópolis,2018-07-25,2018-07-27,2,4.5,2,0,1,1,0,1,0,1,0,0
892836904,Jacarepaguá,2018-08-23,2018-08-23,0,4.0,1,0,0,0,0,0,0,0,0,0
892836914,Jardim Ampliação,2018-08-20,2018-08-20,0,4.0,1,0,0,0,0,0,1,1,1,0
892836919,Vila Mazzei,2018-08-08,2018-08-08,0,5.0,1,1,1,1,0,1,0,0,0,0
892836921,República,2018-07-23,2018-07-23,0,3.0,1,0,0,0,0,0,0,0,1,0
892836922,Moema,2018-07-17,2018-07-19,2,4.0,2,0,1,1,0,1,0,0,1,0
892836942,Jacarepaguá,2018-07-31,2018-07-31,0,3.0,1,0,0,0,0,0,0,0,0,0
892836952,Vila Olímpia,2018-07-28,2018-08-29,32,4.5,4,0,2,1,0,0,0,0,1,0
892836953,Santo Amaro,2018-07-28,2018-07-28,0,4.0,1,0,0,0,0,0,0,0,0,0
